...1,page,page_id,post_id,post_text,comment_id,text,tags,sentimiento
96,twitter,NA,1700961209552384147,Provocaciones estúpidas a la policía para que así Si la policía se defiende luego anden diciendo: -ay! Este es un gobierno totalitario opresor miren Cómo Rodrigo Chávez los mandan a que nos peguen!  Ojalá desaparezca el FA!,e313157c83c2276a0e0ccfd2bf378d9f,"Y los papás de estos ""seres de luz""?","policía, gobierno, totalitarismo, opresión, rodrigo chávez, fa.", Negativo
97,twitter,NA,1700961209552384147,Provocaciones estúpidas a la policía para que así Si la policía se defiende luego anden diciendo: -ay! Este es un gobierno totalitario opresor miren Cómo Rodrigo Chávez los mandan a que nos peguen!  Ojalá desaparezca el FA!,d9eae1542d0e3fac31fc04574f628ddd,"EL COMUNISMO NO ES POLÍTICA ,ES TERRORISMO ,ABUSADORES DE LALIBERTAD Y DEMOCRACIA!","
policía, gobierno, opresión, totalitarismo, provocación, impuestos, educación, enojo.",Negativo
98,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",3421bbb2492ea067f7dc7a4742f7f429,"@simi_stardust Estimado buenas noches, ayúdenos con un número de contacto y referencias para reportar la novedad","poste, vías, cables eléctricos, urdesa norte,rodrigo chávez g, atmguayaquil, cnel_ep, alcaldiagye, ecu911_, antiradargye.", Neutro
99,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",182698e0d95a223667e32a56d2cbfd56,Circunvalación norte y Rodrigo Chávez Gonzalez. Ingresando hacia urdesa norte.,"
urdesa norte, rodrigo chávez g, poste, vía, cable eléctrico, atmguayaquil, cnel_ep, alcaldiagye, ecu911_, antiradargye", Neutro
100,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",7f012f17d572dc751e58bdf7d1855bba,"Buenas noches, nuestros agentes avanzan a la novedad a tomar procedimiento.","urdesa norte, poste, bloqueo, vía, cables eléctricos, atmguayaquil, cnel_ep, alcaldiagye, ecu911_, antiradargye", neutro
101,twitter,NA,1699561214911627371,Rodrigo Chavez es el equivalente tico de cuando los gringos  se van a estudiar medicina a barbados,d96d4143af8dcc0230f8485d635f74b3,Que vergüenza es que hasta la ex esposa le tiene una orden de alejamiento ojalá Costa Rica pudiera hacer lo mismo para que deje este país en paz.,"medicina, enseñanza, rodrigo chavez, costa rica, estados unidos.",Neutro.
102,twitter,NA,1701372292721152174,Ay Duo,9c0cf47a53b52d6c08f5d9710bdec0de,ok entiendo,"

animales, estudio, aprendizaje, clima, cambio, población, investigación, conservación.", neutro
103,twitter,NA,1701372292721152174,Ay Duo,fba22f49d7380568526889b6a8e02c09,"Te juro q no practiqué, créeme","enojo, impuestos, economía, gobierno, 
politica, gasto fiscal, inflación, desempleo, sistema tributario, recaudación de fondos, gestión.", Neutro
104,twitter,NA,1701372292721152174,Ay Duo,047cc5d42d9d387e267c6d3366da4ed4,Uy otra vez a zorrear,"
                    
contaminación, medio ambiente, recursos naturales, responsabilidad, cuidado.", Negativo
105,twitter,NA,1701372292721152174,Ay Duo,4a9bb097bcbea01013372dda26e5ff7f,Tú novio es el q me zorrea,"

gasto educativo, inversión, presupuesto público, impuestos, corrupción, democracia, desigualdad social, políticas públicas.",Negativo
106,twitter,NA,1701372292721152174,Ay Duo,bfc2abc0357400d9bbd905d802838a27,Yo si me muero y vuelvo a nacer Toluco voy a ser,"
estadísticas, covid-19, alarma, mundial, salud, epidemiología, afectación, restricciones, economía, pandemia.", neutro
107,twitter,NA,1701372292721152174,Ay Duo,675c3b5599c49b4cc73c86d5c995f046,Ambiente familiar,"educación, aprendizaje, matemáticas, estudio, análisis, metodología.",Neutro
108,twitter,NA,1701808198519291911,Lo positivo: hay cierto orden y solidez defensiva.Lo negativo: no vamos a hacer un gol jamás. Reynoso no tiene medio plan ofensivo y a nivel jugadores no tenemos un solo delantero.,b24cdf2d0bfdaea6c98d214163875114,1-0 En el segundo final. Nada más Selección que eso.,"orden, solidez defensiva, medio plan ofensivo, jugadores, delantero.", neutro
109,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",3421bbb2492ea067f7dc7a4742f7f429,"@simi_stardust Estimado buenas noches, ayúdenos con un número de contacto y referencias para reportar la novedad","urdesa norte, rodrigo chávez g, poste, vía, cables eléctricos, atm guayaquil, cnel ep, alcaldía guayaquil, ecu911, antiradar gye", neutro
110,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",182698e0d95a223667e32a56d2cbfd56,Circunvalación norte y Rodrigo Chávez Gonzalez. Ingresando hacia urdesa norte.,"urdesa norte, poste, vía, cables eléctricos, atmguayaquil, cnel_ep, alcaldiagye, ecu911_, antiradargye.", Neutro
111,twitter,NA,1700366475607904317,"Choque entrando a Urdesa Norte (Rodrigo Chávez G), se cayo un poste que está bloqueando la vía. Se cayeron cables eléctricos más adelante @ATMGuayaquil @CNEL_EP @alcaldiagye @ECU911_ @AntiradarGYE",7f012f17d572dc751e58bdf7d1855bba,"Buenas noches, nuestros agentes avanzan a la novedad a tomar procedimiento.","urdesa norte, rodrigo chávez g, poste, vía, cables eléctricos, atmguayaquil, cnel_ep, alcaldiagye, ecu911_, antiradargye",Neutro
112,twitter,NA,1699561214911627371,Rodrigo Chavez es el equivalente tico de cuando los gringos  se van a estudiar medicina a barbados,d96d4143af8dcc0230f8485d635f74b3,Que vergüenza es que hasta la ex esposa le tiene una orden de alejamiento ojalá Costa Rica pudiera hacer lo mismo para que deje este país en paz.,"medicina, estudios, rodrigo chavez, costa rica.",Negativo
113,twitter,NA,1701372292721152174,Ay Duo,9c0cf47a53b52d6c08f5d9710bdec0de,ok entiendo,"

enfermedades, estilo de vida saludable, alimentación, esfuerzo, hábitos, deportes, nutrición.", Neutro
114,twitter,NA,1701372292721152174,Ay Duo,fba22f49d7380568526889b6a8e02c09,"Te juro q no practiqué, créeme","educación, gobierno, profesores, escuelas, aprendizaje, desigualdad, salarios, tasas impositivas.", Neutro
115,twitter,NA,1701372292721152174,Ay Duo,047cc5d42d9d387e267c6d3366da4ed4,Uy otra vez a zorrear,"gastos, tributación, justicia, renuncia, gobierno, protestas.", Negativo
116,twitter,NA,1701372292721152174,Ay Duo,4a9bb097bcbea01013372dda26e5ff7f,Tú novio es el q me zorrea,"

unión europea, constitución, estado de derecho, democracia representativa, estado social, política exterior, impuestos, seguridad, libertad de expresión, igualdad de oportunidades.",Negativo
117,twitter,NA,1701372292721152174,Ay Duo,bfc2abc0357400d9bbd905d802838a27,Yo si me muero y vuelvo a nacer Toluco voy a ser,"
                    contribución, contribuyentes, pagos tributarios, liberalización, derechos, economía, impuestos, wto.", Neutro
118,twitter,NA,1701372292721152174,Ay Duo,675c3b5599c49b4cc73c86d5c995f046,Ambiente familiar,"

gobierno, impuestos, corrupción, justicia, economía, educación, salud, seguridad, sociedad.", neutro
119,twitter,NA,1701808198519291911,Lo positivo: hay cierto orden y solidez defensiva.Lo negativo: no vamos a hacer un gol jamás. Reynoso no tiene medio plan ofensivo y a nivel jugadores no tenemos un solo delantero.,b24cdf2d0bfdaea6c98d214163875114,1-0 En el segundo final. Nada más Selección que eso.,"orden, solidez defensiva, plan ofensivo, jugadores, delantero.","

Neutro."
120,twitter,NA,1701147146257412570,¿Opiniones?,26060aceb4180d984c6984e5f2e47d27,Donde está el General Director que aguanta esto!!!!,"
economía, finanzas, prioridades, impuestos, gobierno, políticas, educación, presupuesto.", Negativo
121,twitter,NA,1701787431572300224,"ERES UN MUERTO, CARRILLO. JAMÁS, JAMÁS EN TU VIDA TOMAS UNA SOLA BUENA DECISIÓN. HAZLE UN FAVOR AL FÚTBOL Y REGRESA A ARABIA.",408979cde5728daf3752124d161e9e43,Shhh,"


fútbol, arabia, decisión, enojo.", Neutro
122,twitter,NA,1701787431572300224,"ERES UN MUERTO, CARRILLO. JAMÁS, JAMÁS EN TU VIDA TOMAS UNA SOLA BUENA DECISIÓN. HAZLE UN FAVOR AL FÚTBOL Y REGRESA A ARABIA.",18e1053ce6a55e14758b83e203c0b26a,Un muerto es,"futbol, arabia, decisión, enojo","

Negativo"
123,twitter,NA,1701787431572300224,"ERES UN MUERTO, CARRILLO. JAMÁS, JAMÁS EN TU VIDA TOMAS UNA SOLA BUENA DECISIÓN. HAZLE UN FAVOR AL FÚTBOL Y REGRESA A ARABIA.",9ec6a44d4c0f79d4ece71e0e80bd13a2,X2000,"fútbol, arabia, decisión, carrillo, enojo", Neutro
124,twitter,NA,1701787431572300224,"ERES UN MUERTO, CARRILLO. JAMÁS, JAMÁS EN TU VIDA TOMAS UNA SOLA BUENA DECISIÓN. HAZLE UN FAVOR AL FÚTBOL Y REGRESA A ARABIA.",b8d7eb7d2c48af560dd1f92303bc7612,MOOD,"fútbol, arabia, enojo, tomar decisiones.","

Neutro."
125,twitter,NA,1701787431572300224,"ERES UN MUERTO, CARRILLO. JAMÁS, JAMÁS EN TU VIDA TOMAS UNA SOLA BUENA DECISIÓN. HAZLE UN FAVOR AL FÚTBOL Y REGRESA A ARABIA.",98aac692ad907f8ec949d12ed39882fb,Vamos bien.,"futbol, arabia, decisión, enojo, irrespeto", positivo
126,twitter,NA,1701385838641250566,Presidente Rodrigo Chaves brindará discurso ante Asamblea General de la ONU https://acortar.link/G95MhE #NM935,4a92bc122713a782ac736c803a3ee22e,"Qué bueno ver ésta nota así... Presidente Rodrigo Chávez y no ""Chávez""...","onu, asamblea general, rodrigo chaves, discurso, política.", Neutro
127,twitter,NA,1701385838641250566,Presidente Rodrigo Chaves brindará discurso ante Asamblea General de la ONU https://acortar.link/G95MhE #NM935,0ed945e5f0afdcf19f70f0a6d159f6f3,???,"asamblea general de la onu, rodrigo chávez, discurso, onu","

Neutro"
128,twitter,NA,1699875762772308485,yo leyéndole el manual diagnóstico de los trastornos mentales,79ac6853139cadbcaac1f448fe441ceb,me parece tan bonito el acto de leerle a alguien en voz alta,"mentalidad, trastornos mentales, enfermedades mentales, comportamiento, psicología.", positivo
129,twitter,NA,1699875762772308485,yo leyéndole el manual diagnóstico de los trastornos mentales,e15fecf13cd37a7498ef3d70665e4128,Aguante DSM-IV,"salud mental, trastornos mentales, diagnósticos, salud emocional.", Neutro
130,twitter,NA,1699875762772308485,yo leyéndole el manual diagnóstico de los trastornos mentales,f7e155aa93f0d9dd019543e422de4ed9,mas no sabe que intento diagnosticarlo,"enfermedades mentales, trastornos, salud mental, diagnóstico, manuales.", Neutro
131,twitter,NA,1698420616075100388,"Sin duda Xochitl es una amenaza para este régimen, y se nota a luces en el cólico mediático que se manifiesta desde las entrañas de palacio.Un atuendo que @XochitlGalvez ha portado desde hace años como parte de su vestimenta y personalidad (que no es de ahorita) y por lo que ha… Show more",b057fd1c02f37e98bfe52ded5d9e7bbb,La Shamebound se puso una jerga de chal.,"xochitl, régimen, cólico mediático, palacio, atuendo, vestimenta, personalidad.",Neutro
132,twitter,NA,1698420616075100388,"Sin duda Xochitl es una amenaza para este régimen, y se nota a luces en el cólico mediático que se manifiesta desde las entrañas de palacio.Un atuendo que @XochitlGalvez ha portado desde hace años como parte de su vestimenta y personalidad (que no es de ahorita) y por lo que ha… Show more",d7397e73d2719cb00493564c62e68f07,"Ja ja ja ja ja ja ja, gran comentario.","xochitl galvez, cólico mediático, amenaza, vestimenta, régimen, palacio, impuestos, enojo, educación", Neutro
133,twitter,NA,1701767574462124402,¿Se dan cta que Boric está loco?... Chavez se creía la reencarnación de Bolivar.. Maduro habla con pájaros y éste otro repite el discurso de Allende como un mantra... Es serio...,7c975a9c894520ef532a9841b42aa112,Este merluzo atorrante está demente,"política, impuestos, enojo, discurso, reencarnación, bolívar, maduro, allende.",negativo
134,twitter,NA,1700006178733146504,"Tengo el vestido más pervertido, para que tú me lo quites, así, ligero y que caiga al suelo. #PaulinaRubio Dame Más (After Party)YouTube Música",2d31e34c359978e943b4ad3611dd20d0,"Es una super canción debió haber tenido video, o más adelante sacarla en dueto!!","

música, paulina rubio, dame más, after party, youtube.", Positivo
135,twitter,NA,1699507939705266610,"Cambiemos de tema, ya es suficiente lo de las ""Tres"" Guerras Mundiales. Me gustaría saber cuál es, si es que ya lo sabe la NASA, cuál es el nuevo planeta descubierto este año 2023, y cuales fueron los del 2019, 2020, 2021 y 2022.",fd0ead4294605b902c89ee21441fd16a,Lo que tenes que saber es que Don Rodrigo Chavez Robles es el Próximo Benemérito de la Patria,"nasa, planeta, descubrimiento, año, 2019, 2020, 2021, 2022, 2023.", Neutro
136,twitter,NA,1699507939705266610,"Cambiemos de tema, ya es suficiente lo de las ""Tres"" Guerras Mundiales. Me gustaría saber cuál es, si es que ya lo sabe la NASA, cuál es el nuevo planeta descubierto este año 2023, y cuales fueron los del 2019, 2020, 2021 y 2022.",2f88e16c4f21bfcb290b2a8288c05bd0,NA,"nasa, planeta, descubrimiento, 2019, 2020, 2021, 2022, 2023","

Neutro"
137,twitter,NA,1698379951882318269,"Cuando un progre critica a Rodrigo Chavez de acosador sexual y resulta que el termina siendo peor ,que asco da este tipo de gente ,el burro criticando orejas",18434f0c5f54ceada5bc54ee2267f9fa,ASCO DE COMENTARIOS,"progresismo, rodrigo chavez, acoso sexual, enojo, gente.", Negativo
138,twitter,NA,1701754616071758247,"¡La verdad me encanta! Gobierno de #CostaRica presenta a #GiselaSanchezMaroto como candidata a la presidencia del @BCIE_Org. Tiene una maestría en Administración de Empresas, es especialista en Estrategia, Finanzas y Mercadeo de la Universidad de Northwestern, Kellog School of… Show more",7a66a19203776a75a8558124cac3ac57,"Diay Glenda. ¿Cuándo se convirtió usted en porrista de dientón-digo, de Rodrigo Chávez? ¡Decepcionante!","
    
gobierno, costa rica, gisela sanchez maroto, bcie, administración de empresas, estrategia, finanzas, mercadeo, northwestern, universidad, kellog school.",Negativo
139,twitter,NA,1699279531847430166,Amén.,871b1ee9fc9c6e8da0851c515213d24b,"Amén, Gracias,","
 prefersiones, economía, impuestos, descontento, gobierno, reforma fiscal, crisis económica.",Positivo.
140,twitter,NA,1699617993112625270,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",a1c25d3dc116db64d1eb81888ecadcec,Martinez jaksjs,"premios, años, reconocimiento, balón de oro, fútbol.", Neutro
141,twitter,NA,1699617993112625270,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",457b168737b6e7d77cad4abfd4914270,"Campeon del mundo, subcampeon de champions, 29 goles y 6 asistencias, 2do maximo goleador de seria A (21), mejor jugador del inter lejos","
premios, deporte, futbol, balón de oro, nominados, edición 2023.", Positivo
142,twitter,NA,1699617993112625270,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",2b69cd901418f30cc67e40a6906a9d34,Creo que se refiere al dibu,"deportes, balón de oro, premiación, futbol, deportistas.

deportes, balón de oro, premiación, fútbol, deportistas.", Neutro
143,twitter,NA,1699617993112625270,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",1c215ef586e6c47df3d75711ce642f83,el otro,"premios, futbolistas, balón de oro, nominados, edición 2023.

premios, futbolistas, balón de oro, nominados, edición 2023","
                    
Neutro"
144,twitter,NA,1699617184735957180,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",aedab303d5801362e6bae8cb7ff175f2,"Messi, Dibu, Julián, Lautaro, incluso me parece una falta de respeto que no esté Enzo y si KOLO MUANI y BELLINGHAM","premio, balón de oro, edición 2023, nominados", Neutro.
145,twitter,NA,1699617184735957180,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",f97e87c5887b3b804515c89d4341f8ac,Kolo muani merecidisimo hermano,"premios, fútbol, balón de oro, nominaciones", Positivo
146,twitter,NA,1699617184735957180,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",01e9d050519f790ef7a0c5fadbef3d65,Enzo y Alexis (campeones del mundo) >>>>>>>>>>> Kolo Muani,"balón de oro, nominados, fútbol, deportes. 

deportes, fútbol, balón de oro, nominados, edición 2023.", positivo
147,twitter,NA,1699616704949559690,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",7ec4cc89e7aee5bf4adee2acaa5867a0,MessiMbappeHaalandKDB (solo por ganar la champions)ØdegaardSakaGundoganGvardiolOsimhenBarellaBonouMusialaVinicusOnanaRuben DiasGriezmannKaneDibuBernardoRodriBenzemaKvaraLautaroModricKolo MuaniKim Min Jae,"oro, balón de oro, nominados, edición 2023", Neutro
148,twitter,NA,1699616704949559690,"""Balón de Oro"":Porque se conocieron los nominados para su edición 2023",2f88e16c4f21bfcb290b2a8288c05bd0,NA,"balón de oro, nominados, edición 2023", neutro
149,twitter,NA,1698988872888193225,"Cuando veo y escucho al presidente @GabrielBoric a un ser humano buscando el bienestar para tod@s!!. Una persona honesta y términos intelectuales también,me siento muy orgulloso de haber votado por él y seguiré apoyándolo hasta al 11 de marzo del 2026#MesaCentral",90f8ca63c84d0a59cb0a8c35e344db3a,Weon bipolar @GabrielBoric la cagaste…. No se puede contiar en un wn asi,"
gabriel boric, bienestar, honestidad, intelectualidad, votación, apoyo, mesa central.", Negativo
150,twitter,NA,1699626908948852802,días,2bf91ae122decd658ce0f083ce4d3ea3,el año ya lleva 9 meses y yo he sido feliz 3,"
haciendas, impuestos, economía, clase social, desigualdad, gobierno, civilización, religión, inquilinaje.", positivo
151,twitter,NA,1699626908948852802,días,0bf2342cf10395d699964f530a535db4,Horas,"
perdón migratorio, estados unidos, legislación, cambios, leyes, inmigrantes, daca.","

Neutro"
152,twitter,NA,1699626908948852802,días,a4cc9711717f8995df7511d351b9f8e2,minutos,"reforma fiscal, impuestos, empleo, libertad económica, economía."," neutro

Neutro."
153,twitter,NA,1699507938396623207,All that glitters is gold,f9351b01a717d1f4bacda8bf2b979749,You  Look  so.  Beautiful,"
glitters, oro, valores, familia, juventud, crianza, responsabilidad", Positivo
154,twitter,NA,1700954442462326933,"Este basura de Rodrigo Chávez, se a atrevido a llamar autoritario a Bukele, pero con marchas violentas que queman cajeros bitcoin y vandalizan la propiedad pública y privada, y nunca Bukele a mandado a hacer absolutamente nada a la policía contra los q vandalizan. Basura Chávez",407cae6cbd21644bab433ff6d2c3585a,(VIDEOS) Marcha termina en pleito: Denuncian violencia policial hasta con la prensa https://crhoy.com/nacionales/videos-marcha-termina-en-pleito-denuncian-violencia-policial-hasta-con-la-prensa/…,"rodrigo chávez, bukele, marchas violentas, cajeros bitcoin, vandalismo, propiedad pública y privada, policía.", Negativo
155,twitter,NA,1698827923245908126,¿Ustedes conocen o habían visto esta marca de condones?,1220192e40cbce569a260a36a3947a52,"Hola amigo buenas tardes, la verdad no es nueva marca o en donde se compra","
condones, marca, sexualidad, salud, prevención.", Neutro
156,twitter,NA,1698827923245908126,¿Ustedes conocen o habían visto esta marca de condones?,b216b3c67151475399290bd0a50b0183,"No sé, desconozco jaja por eso preguntó","condones, marcas, preservativos, sexualidad, salud.",Neutro
157,twitter,NA,1700512645692993733,1. Alcaraz’s coaches need to be quiet. They’re getting annoying.2. ESPN needs to stop obsessing over the celebrities in the audience. We don’t care. #USOpen,87ccc5bbfb3524f9dabbb3e8582a127e,"Very annoying; Carlitos is the puppet of JC Ferrero, he needs to let the kid play by his own.","tenis, alcaraz, entrenadores, espn, celebridades, espectadores, us open",Negativo
158,twitter,NA,1699564587610169570,No veo a camellonaldo por ningún lado,9f89f61381d1df184cae042c0614573b,HERE ARE ALL THE BALLON D'OR NOMINEES! #ballondor,"camellonaldo,no,lado", positivo
159,twitter,NA,1700573468985626703,"#ATMinforma | Captamos un #Siniestro de tránsito en la Av. Juan Tanca Marengo y Av. Rodrigo Chávez, sentido hacia el centro.Nuestros agentes se dirigen al lugar para atender la novedad #PorTuSeguridad.Foto: #CámarasDeMonitoreoATM",1f26f1c44e01e80b17a442b0960a2751,"#ATMinforma | Finaliza la asistencia de nuestros agentes en el #Siniestro de tránsito en Av. Juan Tanca Marengo y Av. Rodrigo Chávez, sentido hacia el centro.Trabajamos constantemente #PorTuSeguridad vial.","tránsito, seguridad, av. juan tanca marengo, av. rodrigo chávez, siniestro, cámaras de monitoreo.", Neutro
160,twitter,NA,1700573468985626703,"#ATMinforma | Captamos un #Siniestro de tránsito en la Av. Juan Tanca Marengo y Av. Rodrigo Chávez, sentido hacia el centro.Nuestros agentes se dirigen al lugar para atender la novedad #PorTuSeguridad.Foto: #CámarasDeMonitoreoATM",617051eac817f97adac608e19bfc6476,#ATMinforma | Se visualiza un #Siniestro de tránsito en Av. Quito y Gómez Rendón. Respeta las señales de tránsito en las vías #PorTuSeguridad.Foto: #CCITT,"tránsito, juan tanca marengo, rodrigo chávez, siniestro, seguridad, cámaras de monitoreo.", Neutro
161,instagram,ba29aa0c15ff9cef639baa3b8f0303eb,https://www.instagram.com/p/CxHOmtEsYJh/,"crhoy
Una delegación de estudiantes costarricenses de secundaria destacó en la Olimpiada Centroamericana y del Caribe de Química en el Salvador.⁠
⁠
Los jóvenes participaron en la olimpiada en la que realizaron pruebas teóricas y de laboratorio, actividades recreativas y de intercambio cultural.⁠
⁠
Lo invitamos a leer la nota completa ingresando al link en bio 📌 - @crhoy⁠
3h
estefa_durano
De hecho, eres una gran dama para ser llamada por el excelente trabajo que hiciste por mí, seguiré compartiendo las buenas noticias sobre ti @MARKETINGBY_LISA
3hReply
See translation
yolinmedes
Nunca es demasiado tarde para empezar a obtener buenos beneficios. Me alegro mucho de que tomar riesgos haya resultado positivo, me alegro de mi encuentro con @trader_nancybtc hubiera sido mejor que esto
3hReply
See translation
lupemendez2594
¿Cómo puedo agradecerte lo suficiente? Él me convirtió de deudor a libre de deudas. Dios te bendiga.
👇👇👇👇👇👇👇👇
@official_charlotte_forbes
2hReply
See translation
raquel_rada13011
¡Todavía sonriendo! Ha sido muy beneficioso probar a alguien nuevo. El paso que das no podría ser mucho mejor, me alegro mucho de haberlo encontrado.
👇👇👇👇👇👇👇
@oficial_charlotte_forbes
1hReply
See translation
setiana692
Nunca enseñé que podía superar mis problemas financieros, pero sus guías sin ninguna participación me ayudaron a superarlo. Gracias señora @MARKETINGBY_LISA
radioboing
3hReply
See translation",a66066f3892ad1e096fb4079c65b7527,"estefa_durano
De hecho, eres una gran dama para ser llamada por el excelente trabajo que hiciste por mí, seguiré compartiendo las buenas noticias sobre ti @MARKETINGBY_LISA
3hReply
See translation","estudiantes, secundaria, olimpiada centroamericana, caribe, química, olimpiada, pruebas, teóricas, laboratorio, actividades, recreativas, intercambio cultural", Positivo
162,instagram,ba29aa0c15ff9cef639baa3b8f0303eb,https://www.instagram.com/p/CxHOmtEsYJh/,"crhoy
Una delegación de estudiantes costarricenses de secundaria destacó en la Olimpiada Centroamericana y del Caribe de Química en el Salvador.⁠
⁠
Los jóvenes participaron en la olimpiada en la que realizaron pruebas teóricas y de laboratorio, actividades recreativas y de intercambio cultural.⁠
⁠
Lo invitamos a leer la nota completa ingresando al link en bio 📌 - @crhoy⁠
3h
estefa_durano
De hecho, eres una gran dama para ser llamada por el excelente trabajo que hiciste por mí, seguiré compartiendo las buenas noticias sobre ti @MARKETINGBY_LISA
3hReply
See translation
yolinmedes
Nunca es demasiado tarde para empezar a obtener buenos beneficios. Me alegro mucho de que tomar riesgos haya resultado positivo, me alegro de mi encuentro con @trader_nancybtc hubiera sido mejor que esto
3hReply
See translation
lupemendez2594
¿Cómo puedo agradecerte lo suficiente? Él me convirtió de deudor a libre de deudas. Dios te bendiga.
👇👇👇👇👇👇👇👇
@official_charlotte_forbes
2hReply
See translation
raquel_rada13011
¡Todavía sonriendo! Ha sido muy beneficioso probar a alguien nuevo. El paso que das no podría ser mucho mejor, me alegro mucho de haberlo encontrado.
👇👇👇👇👇👇👇
@oficial_charlotte_forbes
1hReply
See translation
setiana692
Nunca enseñé que podía superar mis problemas financieros, pero sus guías sin ninguna participación me ayudaron a superarlo. Gracias señora @MARKETINGBY_LISA
radioboing
3hReply
See translation",f5812f7e7456bdaaf79bcc562d8f45a3,"yolinmedes
Nunca es demasiado tarde para empezar a obtener buenos beneficios. Me alegro mucho de que tomar riesgos haya resultado positivo, me alegro de mi encuentro con @trader_nancybtc hubiera sido mejor que esto
3hReply
See translation","educación, química, olimpiada, destacó, beneficios, riesgos, deudas, financiero, guías.", Positivo
163,instagram,ba29aa0c15ff9cef639baa3b8f0303eb,https://www.instagram.com/p/CxHOmtEsYJh/,"crhoy
Una delegación de estudiantes costarricenses de secundaria destacó en la Olimpiada Centroamericana y del Caribe de Química en el Salvador.⁠
⁠
Los jóvenes participaron en la olimpiada en la que realizaron pruebas teóricas y de laboratorio, actividades recreativas y de intercambio cultural.⁠
⁠
Lo invitamos a leer la nota completa ingresando al link en bio 📌 - @crhoy⁠
3h
estefa_durano
De hecho, eres una gran dama para ser llamada por el excelente trabajo que hiciste por mí, seguiré compartiendo las buenas noticias sobre ti @MARKETINGBY_LISA
3hReply
See translation
yolinmedes
Nunca es demasiado tarde para empezar a obtener buenos beneficios. Me alegro mucho de que tomar riesgos haya resultado positivo, me alegro de mi encuentro con @trader_nancybtc hubiera sido mejor que esto
3hReply
See translation
lupemendez2594
¿Cómo puedo agradecerte lo suficiente? Él me convirtió de deudor a libre de deudas. Dios te bendiga.
👇👇👇👇👇👇👇👇
@official_charlotte_forbes
2hReply
See translation
raquel_rada13011
¡Todavía sonriendo! Ha sido muy beneficioso probar a alguien nuevo. El paso que das no podría ser mucho mejor, me alegro mucho de haberlo encontrado.
👇👇👇👇👇👇👇
@oficial_charlotte_forbes
1hReply
See translation
setiana692
Nunca enseñé que podía superar mis problemas financieros, pero sus guías sin ninguna participación me ayudaron a superarlo. Gracias señora @MARKETINGBY_LISA
radioboing
3hReply
See translation",6e0edd319bd772cd86b63169bafb4e4d,"lupemendez2594
¿Cómo puedo agradecerte lo suficiente? Él me convirtió de deudor a libre de deudas. Dios te bendiga.
👇👇👇👇👇👇👇👇
@official_charlotte_forbes
2hReply
See translation","estudiantes, olimpiada, centroamérica, caribe, química, secundaria, pruebas, recreativas, intercambio, cultural, beneficios, riesgos, deudas, financieros, guías.", positivo
